Vincenzo Liberatore,CSDS293,1,5,"Apr 21st, 2019","The class is 75% group projects. You will be randomly assigned people to work with as pairs. Your teammate will 100% drag you down, no matter how hard you try. Do not take this. Just download the books Code Complete and Effective Java and they teach you more than the professor. Take this class if you like stress every week &amp; want your GPA to drop.Get ready to read",
Vincenzo Liberatore,CSDS293,5,5,"Sep 15th, 2018","positively brilliant, my favorite professor. So So involved and genuinely committed to his students. TAKE HIS CLASS!",
Vincenzo Liberatore,CSDS477,5,4,"Sep 15th, 2018",Liberatore is an excellent Professor with infectious charisma and a great lecture style. He is one of the only Professors who I thoroughly enjoyed attending his lecture. He cares tremendously about his students and is very fair. I look forward to taking more classes with him in the future.,
Vincenzo Liberatore,CSDS293,5,3,"Sep 14th, 2018","Wow! such a clear, brilliant teacher. Every class makes you love the material as much as he does.",
Vincenzo Liberatore,CSDS428,5,2,"Sep 10th, 2018",The course material that he prepared (several years ago) is pretty much gold; it's possible to not even go to lecture because his notes are that good (and he follows the notes anyways). Beware that his exams are generally harder than his homeworks though.,
Vincenzo Liberatore,CSDS293,4,5,"Mar 11th, 2018","The knowledge you gain by taking CSDS293 with him is a ton. He's pretty rough when it comes to looking at your mistakes in your code, but it's worth it. Lectures are just a dry summary of the book. The quizzes are sometimes very hard if you don't read the textbook in depth. Projects take 10-20 hours per week, and graded harshly.",
Vincenzo Liberatore,CSDS477,3,5,"Jan 3rd, 2017","To be fair the class itself is an amazing class: the materials are great, the way he teaches them is also great. I really got a lot out of this class. No attendance taken but if you miss a lecture you miss *a lot*. His languages are not clear on assignments so make sure you start early and question him constantly on the unclear parts.",
Vincenzo Liberatore,CSDS477,5,3,"Dec 12th, 2016","The best professor in the CSDS department. Homework is thoughtful rather than busywork (usually). Lectures are interactive. Homework is most the grade. Takes off many points for conceptual mistakes, but very few for computational mistakes. Difficult but in a good way (as grading is still fair; its just the material that is hard).",
Vincenzo Liberatore,CSDS293,4,4,"Nov 23rd, 2016","Good professor, responds to emails, explains things well.  He doesn't grade anything, just lectures. You have 2 lectures per week, one quiz per week,and class is cancelled half the time on Fridays. The bulk of the course (75% of grade) are Programming projects, once per week. Get a good TA and it will be enjoyable, although lengthy work.",
Vincenzo Liberatore,CSDS293,4.5,4,"Dec 13th, 2015",One of the best CS professors at Case. Don't pay attention to any of the reviews saying to not take this class! 293 is essential if you want to be a great programmer and implement beautiful code (something very appreciated in industry). Assignments take a long time so get started early and pay close attention to his late policy.,
Vincenzo Liberatore,CSDS293,2,2,"Oct 6th, 2015","This class is only useful to those computer science majors who don't do programming projects in their own time, otherwise it is just a pain. If you're a computer science major who mainly does programming for classes, this is a great class for practice. It's a shame that you don't develop anything useful, only things to test on unit tests.",
Vincenzo Liberatore,CSDS293,2.5,4,"Feb 5th, 2015","Sometimes reads directly from the book rather than lecturing or spends an entire class implementing on example, but definitely knows what he's talking about. Difficult to understand sometimes. This class is definitely a benefit to anyone who wants more preparation for the real world, but only if you're willing to spend 10+ outside of class working.",
Vincenzo Liberatore,CSDS293,3,4,"Jan 4th, 2015","Class covers very practical material.  Lectures were almost always straight from the text book (which is provided for free online).  Content was interesting, but often the lectures were slow.  Sometimes you get Friday off.  Weekly projects that take 15+ hours.  Not difficult, just time consuming.  5 person recitation is a code review.",
Vincenzo Liberatore,CSDS293,4,4,"Dec 10th, 2014","Must have course for anyone who wants to go into software development. The structure is designed extremely well and you will 100% learn more in this class than 90% of your other CSDS courses. Expect to spend 10+ hours of work a week, but the outcome is worth it.",
Vincenzo Liberatore,CSDS293,3.5,4,"Dec 8th, 2014","Personally  I don't recommend taking this course, unless you ENJOY programming and ready to spend 10 hrs per week.",
Vincenzo Liberatore,CSDS340,4.5,4,"Dec 7th, 2014","Really great CS professor.  Has some high expectations to drive you, but nothing crushing (except the midterm!  Just accept that that one is gonna happen).  Overall, I think he paces the class well to make sure you really get the material.",
Orhan Ozguner,CSDS397,4,3,"Feb 4th, 2021",Would Take Again: Yes,"Ozguner is a solid professor. He gives clear lectures, and is willing to help students learn by holding office hours during the weekends. His quizzes can be sometimes confusing though, since there may be errors in the questions."
Orhan Ozguner,CSDS341,5,3,"Dec 9th, 2020","Orhan is one of the nicest and most caring professors I've had a CWRU. He clearly knows his Algorithms and is good at explaining the topics with clear notes and examples. He often solves HW problems during office hours and posts the solution on Canvas, showing he really cares that his students know the topic. I hope I have Orhan as a teacher again!",
Orhan Ozguner,CSDS341,5,3,"Dec 7th, 2020","Listen up! Ozguner, G-O-A-T! This class is not hard at all, he gives tons of examples in his slides and works through them in class so people really understand how to do it. AND THEN, he gives almost the exact same questions for homework and tests. Gets grades up on time, and responds to emails so quickly. All in all, would take again if I could.",
Orhan Ozguner,CSDS340,5,5,"Dec 7th, 2020","He is a great professor! Algorithms is notoriously hard, but he makes it interactive and easier to understand. The tests and homeworks are hard, but he will help you if you ask. He follows the pace of the students and really encourages participation in lectures. If he teaches another CSDS class, I'm taking it!",
Orhan Ozguner,CSDS341,2,4,"Oct 7th, 2020","One of my friends described Orhan most accurately when he said ""Orhan keeps teaching us too much and too little at the same time."" Lectures covered a massive variety of information, but that information was never given an opportunity to settle. I learned more from a three hour long SQL crash course than I did from most of a semester of SQL class.",
Orhan Ozguner,CSDS340,4,5,"May 4th, 2020","Professor Ozguner is brand new and it shows. HOWEVER this class is notoriously hard at case and you can tell he put in his best effort to make sure his students understood. Seemed to be following the other algorithm professor's lesson plans, but honestly I have no real complaints. Algorithms is hard but Professor Ozguner made it manageable.",
Orhan Ozguner,CSDS340,3,3,"Apr 6th, 2020","I took Orhan the first semester he was here. For a first timer, he's not bad, but the lack of experience really shows when he tries to get the class to understand material they just don't seem receptive to. He has a tendency to get annoyed, and fail at trying to hide it when students don't get something after a second explination.",
Orhan Ozguner,CSDS297,5,2,"Mar 29th, 2020","One of the best new Prof. I've ever met in this University. Generally, new Profs I've seen were either not giving a sh*t to student performances or just bad at teaching. But Orhan has structured the course well, and really cares about how his students are doing. Also, the HWs are reasonable.",
H. Andy Podgurski,CSDS393,3,3,"Jul 20th, 2020","Software engineering should be learned through internships. You don't learn as much through a theoretical class. Regardless, this is a required class so you don't have a choice. Make sure you have a good group. There are 7 pop quizzes throughout the semester. Drops lowest.Beware of pop quizzes",
H. Andy Podgurski,CSDS393,3,2,"May 8th, 2020","Class is what you make of it. 60% of your grade is pop quizzes (we had 6 quizzes and he drops at least 1) and 40% is group project documents, demos, and presentation. The quizzes usually aren't too bad if you keep up with the past 2 powerpoint presentations. Project allows for a lot of freedom! Some documents can be a pain but not unmanageable.Beware of pop quizzes",
H. Andy Podgurski,CSDS393,4,2,"Dec 19th, 2019","Lectures are very straightforward, but I really enjoyed his subtle, witty humor. Most of the grade comes from pop quizzes which are generally straightforward.Beware of pop quizzes",
H. Andy Podgurski,CSDS393,5,1,"Apr 27th, 2019",Would Take Again: No,nicely organized lectures
H. Andy Podgurski,CSDS393,4,2,"Apr 20th, 2019","He is very intelligent and awkwardly hilarious! The lectures can be very dry, but the quizzes aren't too bad if you listen in class. I didn't like how 60% of the grade is determined by around 8 quizzes but oh welp... Anyways to do well in the class just come to lecture, make good notes and pick good teammates for your project and you are all set!",
H. Andy Podgurski,CSDS442,1,4,"Apr 11th, 2019","Course content is quite interesting. It is his style of delivering made the the course hard and boring. Notes/slides are barely comprehensible. There is usually one quiz every one or two week, which comprises a large part of the grade.",
H. Andy Podgurski,CSDS393,3,4,"Mar 21st, 2019","Not a fan of the structure of this class. If you're a senior then you've already learned about software engineering practices from internships in which case this class is redundant. If you're not a senior then you'll learn about these practices but you won't know enough about programming to do well on the project. Also, his expectations are unclearBeware of pop quizzes",
H. Andy Podgurski,CSDS442,2,3,"Feb 11th, 2019",Boring. Read through slides. Notes are hard to comprehend.,
H. Andy Podgurski,CSDS398,5,3,"Sep 15th, 2018","Podgurski is a really inspirational teacher. He clearly cares about his students, is easy to talk to, and manages the class very well. He is very receptive and responsive to any feedback from the students, so the class is fair.",
H. Andy Podgurski,CSDS393,5,3,"May 5th, 2018","Podgurski is great. He's a bit monotone, but if you sit close enough to stay awake you'll appreciate his razor-sharp wit. ""Pop"" quizzes are easy to predict, if you're in class. FIND A GOOD GROUP: the major work in this class is project based, and if you get a bad group, you will absolutely regret it. Big points for checking the boxes in this class.",
H. Andy Podgurski,CSDS444,4,1,"May 26th, 2015","Somewhat boring but very straightforward and gives examples where he can. Disappointing lack of in-class demos. Quizzes are easy and consist of a couple definitionexample-based questions each (everything is in the notes). Warning: DO NOT DO THE FINAL PROJECT ALONE! You have to write a 10-page report, single-spaced. Find a group. Mostly easy class.",
H. Andy Podgurski,CSDS393,4.5,3,"Dec 21st, 2014",Grades mostly by pop quizzes but they're always at the end of class and possible to anticipate. Lectures are dry but the concepts are very important for software development so attendance is recommended. Very funny. The project was a lot of work but the actual code we wrote didn't end up mattering too much.,
H. Andy Podgurski,CSDS233,3.5,1,"Nov 19th, 2009",Monotone due to a speech impediment and reads off of slides. Makes some hilarious jokes. Somewhat absent minded(forgot he had class once). Extremely knowledgeable and approachable. Textbook not required. Tests and homework are easy if you pay attention. Passes grading off to excellent TAs.,
H. Andy Podgurski,CSDS393,4,3,"Nov 19th, 2008","Andy is a good guy, and his class is boring but okay.  The material is at times interesting, at times excruciatingly boring, but it's a required class, so you deal with it.",
Michael Rabinovich,CSDS325,1,5,"Dec 19th, 2020","He is extremely knowledgable on the subject material, and delivers a large amount of content per lecture. Incredibly harsh grader, offers little to zero leniency when it comes to partial credit on the brutal exams. You have to hope you score well enough on homework and projects to make it. Only take this if you want the challenge of your UG career",
Michael Rabinovich,CSDS325,3,5,"Dec 18th, 2020","If you pay attention, Misha's lectures and slides are super useful for understanding course content. Homeworks and programming are reasonable (and usually have extra credit for undergrads) but they take a decent amount of time to complete. The midterm and final were really really difficult, though, which is what brought a lot of people down.",
Michael Rabinovich,CSDS325,2,5,"Dec 16th, 2020","Ya know, I am sure he is a great in class professor. I am sure he deserves a lot of the acclaim (both good and bad). But from my knowledge, my hands are tied. I have to give him what I give him. But he is an extremely tough grader. He has no flexibility and is rigid in his ways.",
Michael Rabinovich,CSDS325,1,5,"Dec 16th, 2020","He is very intelligent and knows a great deal about networks and will answer questions well in class. However, understanding the homework well does not result in good exam grades. I had 90 percent on much of the homework. While I understand exam to homework is not 1:1, I got 40 percent on the midterm, and the final is proving just as daunting.",
Michael Rabinovich,CSDS325,1,5,"Dec 16th, 2020","Was very rigid and unwilling to accommodate student concerns during pandemic semester. Very harsh on grading, although did offer plenty extra credit but didn't make up for other problems. Unless you hate yourself, avoid.",
Michael Rabinovich,CSDS325,1,4,"Dec 16th, 2020",Incredibly pedantic and a harsh grader. No flexibility to account for the pandemic and very poorly adapted to remote format. Lectures are dry and slow. Would not recommend.,
Michael Rabinovich,CSDS325,2,5,"Dec 16th, 2020","Extremely tough grader is extremely unforgiving. In the pandemic, he would offer no assistance. This is the last time I ever take a rabinovich class",
Michael Rabinovich,CSDS233,4,4,"Dec 15th, 2020","Make sure you listen well and take good notes in this class! It helped me to actually code some of the data structures and algorithms from the lecture slides to better understand how they work. Projects are not as bad as Java, but still start them early; grading can also be tough. Overall Dr. Rabinovich does a pretty good job explaining concepts.",
Michael Rabinovich,CSDS325,1,4,"Dec 12th, 2020","Gives very boring lectures, reading straight from textbook slides. Although does try to explain with decent examples. Spends a lot of time prosecuting academic integrity issues, so watch out for that. Very harsh on grading but does offer extra credit for undergraduate students. Overall not great, avoid if possible.",
Michael Rabinovich,CSDS233,5,2,"Jul 12th, 2020","He is a very very nice man with quite interesting lecutres, however he speaks very softly and calmly that it can kinda put you to sleep sometimes. He is overall a very good lecturer, who cares about his students learning the material deeply and becoming better coders. So nice he even pushed back a project because it was due on Valentine's Day.",
Michael Rabinovich,CSDS233,4,3,"May 13th, 2020","Professor Rabinovich is a great computer science professor. His lectures are a bit boring and hard to hear, but if you sit close, you will be able to pay attention. He really cares about his students and offers a lot of opportunities for office hours if you need help. His projects and homework are separated by a fair two weeks.",
Michael Rabinovich,CSDS233,5,3,"May 11th, 2020","The content isn't bad, and Misha is super knowledgeable and cares about students. He'll answer email questions basically immediately. The lectures are also pretty slow paced, and they're all recorded. But there's no leniency in grading--if you miss an assignment or submit the wrong file, you get a 0. There is a slight curve at the end to help, tho.",
Michael Rabinovich,CSDS402,5,4,"May 11th, 2020","The class is half him presenting on research papers and half students presenting on papers. His lectures are very interesting and he encourages a lot of discussion. For about half the papers you have to write summaries, which he evaluates very thoroughly and gives very detailed feedback. Also gives a cool project to go with the papers.",
Michael Rabinovich,CSDS233,1,5,"Apr 30th, 2020","Tough class, he doesn't really show any leniency and is very strict on points, not that much partial credit in this class. Tests are pretty theoretical and difficult, although the final is harder than the midterm for sure. Overall not a fun experience but if you don't make mistakes then this is the class for you.",
Michael Rabinovich,CSDS233,1,4,"Apr 30th, 2020","His only grades all semester are 4 homework assignments, 4 java projects, the midterm and the final. The midterm and final were out of 33 and 50 points and quite difficult. He is BIG on plagiarism and has caught many students and reported them. He has a heavy accent, and his class is very lecture heavy. Not a professor to show any leniency. Reviewed: Feb 4th, 2021",
Michael Rabinovich,CSDS325,3,4,"Apr 6th, 2018","Really good person but not very good at lecturing. Hard to stay focused as he relies on slides completely. Homework are okay, but projects are really hard. He barely talks about coding in class yet expects you to do it in projects. We had to use Python, which is not taught, for one project and he just said ""google tutorials"". Midterm hard too.",
Michael Rabinovich,CSDS325,5,3,"Dec 30th, 2017","Lectures can contain a LOT of content, and it's very important to follow along in detail. His lecture slides are excellent, so just listen and achieve 100% compehension, then rely on the slides as notes. Big time saver Tests are medium difficulty, homeworks and projects can be confusing but offer a HUGE amount of extra credit, 7% flat in the class",
Michael Rabinovich,CSDS325,3,4,"Nov 13th, 2017","The midterm was super hard. Homeworks are pretty easy to do day-of and get a good grade on. The first project was confusing at first, but usually boosts people's grades a lot. Lectures are really boring, but the book is super helpful so I recommend reading the book prior to lecture if you can.",
Michael Rabinovich,CSDS233,5,3,"Nov 3rd, 2017","He explains material very well, and is a really nice guy. The homework/projects/tests in the class are all difficult, but the exams are similar to the homework. Pay attention, since his voice can be a bit difficult to understand He also asks a lot of questions to the class, so use that as an opportunity to get more engaged with the material.",
Michael Rabinovich,CSDS233,4,3,"May 3rd, 2017","His lectures can be pretty boring at times, but he does a good job of explaining important computer science concepts that will be the foundation for your major. He can be hard to hear but just sit up front and try to pay attention because he is a good lecturer if you can engage yourself in the material.",
Soumya Ray,CSDS497,4,3,"Dec 18th, 2020","This was the first time Ray taught Natural Language Processing, and the class was structured pretty well. No exams (though that may change...), just homeworks (written and programming), projects, and a paper presentation. The lectures could get pretty hairy, and my partner and I spent many many hours programming, but overall it was reasonable.",
Soumya Ray,CSDS440,5,4,"Dec 18th, 2020","Ray's exams are notorious for being difficult (proof-oriented), and I would definitely not recommend taking his class if you can't handle a really heavy course load. That being said, he is obviously a master of ML and explains concepts really well, so if you're interested in AI he is a must at Case.",
Soumya Ray,CSDS440,1,5,"Dec 13th, 2020","Even though I spent a lot of time, I still probably get C. Partner plays a very important role in this class. Make sure you have a good partner before taking this class. Midterm is very hard!",
Soumya Ray,CSDS440,2,5,"Dec 7th, 2020","He is very knowledgeable in AI and ML, but you need to spend a LOT of time researching and understanding concepts. If you have a heavy course load, rethink taking this class. He is also TERRIBLE at putting in grades on time. We got our midterm grades after 90% of the course was done, so you won't know where you stand until after withdrawal period.Get ready to read",
Soumya Ray,CSDS440,1,5,"Dec 2nd, 2020",Just don't take it before it ruin your life in collage.,
Soumya Ray,CSDS440,3,5,"Nov 21st, 2020","Ray is very knowledgeable about AI and ML in general. He gives a lot of applications. However, he teaches from slides and his homework does relate to slides but expects you do go beyond google. TAs were barely of any help for homework or programming assignments. 20+hours of work on anything. Be warned",
Soumya Ray,CSDS391,4,5,"May 9th, 2020","Ray is a nice guy and his class covers traditional AI basics. He gives a ton of HW (you do it with a partner) that consists of written and programming assignments. I'd strongly recommend doing it a week before the due date to get a 10% bonus, because his tests are HARD. HWs definitely help you learn, although I wasn't a fan of the programming HWs.",
Soumya Ray,CSDS496,5,4,"Dec 21st, 2019","In this class you will not know edge cutting concepts in AI since I personally think it covers quite basic concepts; you will know and study famous terminologies such as viterbi, reinforcement learning etc. However this does not mean that this class is easy to get an A. The work load is huge and you have to fully understand what you are doing.",
Soumya Ray,CSDS233,5,5,"Aug 1st, 2019","Professor Ray is one of the best professors in the department of computer science at case. The lecture is heavy and the homework is hard. Please be prepared to learn and do lots of proofs. There is no curve for this class. And the programming assignment is hard, it will take you a long time to figure out what exactly he wants you to do.",
Soumya Ray,CSDS391,5,4,"May 12th, 2019","Prof. Ray is a great lecturer with an infectious passion for the field of AI. 4 midterm exams are admittedly brutal (proofy), averaging somewhere around 60-70% each although they're only worth 30% collectively, so it's doable to get a good grade regardless.  are difficult but manageable if you follow his lecture notes carefully.",
Soumya Ray,CSDS391,5,1,"Apr 27th, 2019",Would Take Again: No,The best professor for AI at CSDS. He gives a lot of applications
Soumya Ray,CSDS391,2,5,"Apr 13th, 2019","Ray has literally put the words ""think"" as a comment on exams. The homework usually takes over 12 hours per person per group of 3 to complete. This is by far the hardest class I have taken at Case. Avoid it if you can, save your gpa.",
Soumya Ray,CSDS440,5,4,"Oct 7th, 2018",Would Take Again: No,"Ray is great in front of the class. Totally engaging. Wonderful, fun, clear lectures. In person, he has no time and expects you to talk to the TAs if you need anything."
Soumya Ray,CSDS440,5,5,"Sep 15th, 2018","Interesting and engaging lectures. Ray himself is a great professor and person. Very fun to be around, inviting, and helpful. Material is easy except toward the end. Homeworks take a lot of time to write up, especially toward the end.",
Soumya Ray,CSDS440,5,4,"Sep 15th, 2018","His lectures are extremely clear and organized, and the homework is not excessive and actually relates to the lecture material. The lab reports are painful to do.",
Soumya Ray,CSDS440,5,5,"Sep 15th, 2018","Ray is an amazing professor. His lectures are very clear and organized. Definitely go to his office hours, he's really nice, helpful, tells funny stories, and cares about his students. Homeworks are reasonable, but the labs take some time to write up.",
Soumya Ray,CSDS440,5,4,"Sep 14th, 2018","I am really enjoying with Ray. Very clear and organized lectures. He provides an excellent historical perspective on the development of machine learning. Also, the homework is very helpful.",
Soumya Ray,CSDS440,5,3,"Sep 14th, 2018",Fantastic man. Very enthusiastic.,
Soumya Ray,CSDS440,5,4,"Sep 10th, 2018",Great professor with very strong background in deep learning for computer vision. Very lucky to learn a lot in AI domain.,
Soumya Ray,CSDS440,5,3,"Sep 10th, 2018",Prof. Ray is very knowledge with machine learning and deep learing. He understand the recent trend in AI and make them avaliable in class. Talking with him helps a lot to deep in AI area. He is very nice to student an can always give you some smart auggestion.,
An Wang,CSDS325,5,3,"Jan 5th, 2021","Professor Wang is a patient and kind professor outside of class. Even though the class material is difficult, you will get an easy A if you go to class or ask her after class.",
An Wang,CSDS428,4,4,"May 11th, 2020","The class itself was really cool. We covered all sorts of research in software-defined networking and cloud infrastructure, and she's very obviously really passionate about the material. She also gives programming assignments to give hands-on experience with the material. My one complaint is she waited until the end to grade everything.",
An Wang,CSDS325,4,3,"May 10th, 2020","Professor Wang is a fairly dry lecturer, but she covers the content fairly well and is definitely an expert in the subject area. The homework and projects are manageable if you start early and ask questions. From my experiences, she was responsive to e-mail and helpful in office hours. Understanding C programming should be a prerequisite, however!",
An Wang,CSDS325,2,5,"Apr 29th, 2020",Everything in this course is very hard but you won't expect to learn anything from Professor Wang. Avoid,
An Wang,CSDS325,2,5,"Apr 20th, 2020",The course was very disorganized. The source material itself was very enjoyable but this course ruined it. Very important details were left out of assignments and given very last minute. Students were left to figure out everything for themselves with no guidance during office hours. The professor genuinely cares and is nice but needs to plan,
An Wang,CSDS325,1,5,"Apr 16th, 2020",taking another school project as our individual project. And he also wants us finish it in shorter time without teaching anything,
An Wang,CSDS325,1,4,"Apr 15th, 2020","An Wang reads directly from slides in lecture. It is both slow AND cursory. Graded on a few written homeworks few and far between, and given programming projects for which we have no preparation. The midterm was based on trivial knowledge, and no partial credit (1-2 points per question). I gained little and wasted a lot of time.",
An Wang,CSDS325,1,5,"Apr 8th, 2020","Difficult homework, difficult project, difficult exam. Slides reader! So mean!Get ready to read",
An Wang,CSDS325,1,5,"Mar 31st, 2020",Projects are extremely difficult. Spend tons of time and look up all possible resources but still cannot finish them.,
An Wang,CSDS325,1,5,"Mar 29th, 2020","Worst professor I've ever had. And since CWRU's CS department has no shortage of horrible professors, this really says a lot. Projects, homework, and exams all have very little to do with what we learn in lecture. The average grade on her assignments is 50%",
An Wang,CSDS325,1,5,"Mar 27th, 2020",1. She rambles in lectures about things unrelated to the homework and projects 2. Projects are impossibly difficult 3. She makes the exams expecting the majority to get less than 50%,
An Wang,CSDS325,1,4,"Mar 5th, 2020","Bad professor. Her lectures and slides are scattered and unclear. She's unorganized on canvas and is a bad lecturer. She teaches you theory (poorly) in class, then gives you HW and projects that she did not prepare you for. Seems like she's here for research and doesn't care about the class. Avoid taking networks with her.",
An Wang,CSDS325,1,5,"Mar 4th, 2020",avoid this class if want to get an A. Lecture doesnt help you to finish programming assignment and even written assignment.,
An Wang,CSDS325,1,5,"Feb 25th, 2020","Doesnt explain how to do homeworks or projects in class, no one finishes the coding projects.",
An Wang,CSDS325,1,5,"Feb 25th, 2020",Material presented in lecture not helpful for homework and projects. Projects require hours of scouring the internet and are not related to course material. Stay away.Get ready to read,
An Wang,CSDS425,1,5,"Feb 25th, 2020","I dont know what she is doing. She doesnt like a teacher, teaches nothing in her class, doesnt care about your study, gives you difficult homework and project. SuckGet ready to read",
An Wang,CSDS325,1,5,"Feb 25th, 2020",Homework assignments loosely related to the lectures. You will likely need to search for hours for an answer in order to do part of a problem or a slight fraction of a programming assignment. Stay away from this class.,
An Wang,CSDS325,1,5,"Feb 24th, 2020",Would Take Again: No,Homework and projects have nothing to do with the lecture or powerpoint slides and you are supposed to learn everything for this class from the internet. The project is insanely difficult. I think Professor Wang has a false assumption about her students especially in an entry level network course.
An Wang,CSDS325,2,4,"Feb 20th, 2020",The lectures were cool but were very unrelated to the assignments. It's classes like these that make me wonder how people possibly completed assignments before the internet...,
An Wang,CSDS325,1,4,"Feb 14th, 2020",Prof Wang just rambles in lectures and has trouble making concepts clear. She also posts homework and projects where you are expected to go out and learn everything online. Avoid if you want to learn or have an easy class.,
Yinghui Wu,CSDS234,3,2,"Jan 28th, 2020","Shout out to the TA. That man was the difference between me (and I assume the rest of the class) getting an A and landing no where near the orbit of an passing grade. To be fair the material was interesting, there was just so little incentive to learn any of it.",
Yinghui Wu,CSDS234,5,2,"Jan 14th, 2020",Professor Wu is very nice. His lecture is interesting. HWs are hard but are graded very generously if completed.,
Yinghui Wu,CSDS234,3,1,"Dec 23rd, 2019","A nice guy who's interested in what he teaches. Homeworks, midterm, and project are all graded pretty easily, just use his lecture slides and you'll be fine. Can't say how much I retained from this class, but Professor Wu did cover a bunch of interesting material (you just have to be super self-motivated to actually learn it).",
Yinghui Wu,CSDS234,2,4,"Dec 21st, 2019","Professor Wu is a very hard to understand professor and on top of that the class has minimal pre requisites, however relies heavily on algorithm and higher level material. A better choice than CSDS 233 but that doesnt mean youre in the clear",
Xusheng Xiao,CSDS448,5,2,"May 9th, 2020","Professor Xiao is a solid choice for security classes. He's passionate about his lectures, very knowledgeable, and really friendly. He sets clear expectations and wants to help students succeed. Highly recommended!",
Xusheng Xiao,CSDS341,5,2,"Apr 29th, 2020","Great Professor with easy grading. Final project gives 8% extra credit towards final grade, so easy A. Quiz and exams are not too difficult.",
Xusheng Xiao,CSDS341,5,2,"Dec 19th, 2019",Great balance of theory and application in his lectures. Provides clear expectations and grading criteria to set his students up for success. Awesome guy!,
Xusheng Xiao,CSDS341,4,2,"Dec 19th, 2019","Professor Xiao always seems super excited about his lectures, and all you need to worry about is understanding his slides. Offers in-class bonus activities as well as an 8% class bonus on the group project which makes for an easy A. Super approachable guy who isn't afraid to end class 20 minutes early once he's gone through everything.",
Xusheng Xiao,CSDS341,5,3,"Dec 18th, 2019","Doesn't want to fail you. He lets you know when you need to show up to class for quizzes or extra credit in-class assignments, but other than that just check out the lecture slides and you should do fine.",
Xusheng Xiao,CSDS341,5,3,"Dec 10th, 2019","Great professor overall - he made Databases both decently easy and quite interesting. Graded on homework, quizzes, tests, and a small group project. Had us practice material in-class before the first exam, which was super helpful. In general, homework and lectures both really helped in learning the material. Lectures were interesting (if fast).",
Xusheng Xiao,CSDS341,5,2,"Dec 5th, 2019",Good people; Great professor; Quite easy class.,
Xusheng Xiao,CSDS444,5,3,"Sep 15th, 2018","Awesome professor for security. Very clear, entertaining, friendly, and available for help.",
Xusheng Xiao,CSDS444,5,4,"Sep 15th, 2018","Professor xiao really is a great professor. He's passionate about teaching, his lectures are interesting and is very approachable.",
Shuai Xu,CSDS309,5,4,"Dec 17th, 2020","Professor Xu, is one of the fairest/kindest professors at case. He sympathizes with his students which is really rare for a professor. The homework's are easy to score well on, However the tests are easy with proofs of medium difficulty.",
Shuai Xu,CSDS302,5,2,"Dec 15th, 2020","Dr. Xu is one of the best professors I have had at Case Western so far! His lectures were extremely clear and well-organized, making homework assignments and studying for midterms/finals really easy. Make sure to do the practice problem sets he sends out before each midterm to prepare. Great and easy class.",
Shuai Xu,CSDS302,5,3,"Dec 5th, 2020",This class was surprisingly very interesting and his lectures are very easy to understand. I hope he teaches more CS classes in the future.,
Shuai Xu,CSDS302,5,2,"Aug 24th, 2020",This man made me love discrete math. He is a CWRU treasure. Highly recommend you to take this class.,
Shuai Xu,CSDS395,5,2,"May 4th, 2020","Nice professor, easy A",
Shuai Xu,CSDS302,5,2,"Apr 28th, 2020","Professor Xu is a young, funny teacher who genuinely cares a lot about both the content and his students. His lectures are straightforward and follow the book for the most part so if you're confused its easy to catch up. Homework of moderate length is assigned weekly from the book but does a pretty good job of preparing you for the test.",
Shuai Xu,CSDS395,4,2,"Dec 19th, 2019","Did senior project with him. Grading is pretty lenient; it's not hard to get an A. Pick a good group and come up with an idea that seems doable in a semester and you'll be fine. My one complaint is that he was kind of hands-off and didn't really interact with us beyond the proposal, giving little feedback on the progress reports.",
Shuai Xu,CSDS395,4,3,"Dec 10th, 2019","Took Senior Project with Prof. Xu - the class is mostly independent work (only have to attend the first and last weeks), but he's pretty good at giving feedback/explaining what he wants. The class is really what you make of it. You're required to work in a group, so find a good group. And talk to him/the TA if you're confused about an assignment.",
Mark Allman,CSDS325,1,3,"Nov 3rd, 2019","Future students deserve to know the truth about Allman's class, which is why it's absurd my earlier comment was deleted. Our projects didn't relate to the material, his grading scheme made no sense and he didn't grade the last half of the class until the final, and he had a very weird dynamic with a few students in the class which was distracting.",
Mark Allman,CSDS325,5,4,"Dec 6th, 2018","Mark's lectures are awesome, and he really wants everyone to understand the material. He explains the material really well and makes sure the lectures are engaging (and witty). The tests and projects are really hard, but they really push you and make sure you have truly mastered the material.",
Mark Allman,CSDS325,5,5,"Jul 24th, 2017","This class was definitely one of the toughest classes I have taken during my time at Case, he definitely does not make it easy but he loves the topic and he truly does want every student to succeed if you put in the work. Funny guy but pushes you to be the best you can be, actually learned something from his tests and projects.",
Mark Allman,CSDS325,5,5,"May 8th, 2017","Networks with Mark Allman may be one of the  most difficult classes you will take at Case. He definitely doesn't design his tests and projects to be easy, but they are worth doing. I learned more in this class than I have in most. Mark really cares about students and will push you to be the best you can be.",
Nick Barendt,CSDS377,5,4,"Apr 20th, 2020","The course taught me so much. It was a lot of work but the material is very applicable to the real world. We even got to keep our smart lamps that we had built over the course, which included a raspberry pi. The professor has a very thorough knowledge and is caring and practical. Be prepared to put in 10-15 hours for hw/week",
